title,price,info,composition,usage,precautions,brand,image,description,url
Pack Sérums Vichy Antiedad Collagen Specialist 16 Liftactiv + Liftactiv Supreme Epidermic Filler - Inkafarma,S/ 199.94,"['Sérum Antiedad Vichy Collagen Specialist 16 Liftactiv:', 'Sérum que estimula los colágenos', 'Sérum que corrige 16 signos de la edad', 'Ayuda la reducción de arrugas y estimula la firmeza de la piel']",Sérum Antiedad Vichy Collagen Specialist 16 Liftactiv:,"Sérum Antiedad Vichy Collagen Specialist 16 Liftactiv: Por la mañana y por la noche sobre el rostro limpio y seco. Aplicar unas gotas del sérum sobre el rostro evitando los párpados. A continuación, aplicar una crema hidratante.",Sérum Antiedad Vichy Collagen Specialist 16 Liftactiv: Manténgase fuera del alcance de los niños.,VICHY,,,https://inkafarma.pe/producto/pack-serums-vichy-16-liftactiv-epidermic-filler/PACKDB485
Fotoprotector Facial Cantabria Labs Heliocare Tono Bronze - Inkafarma,S/ 129.90,['NSOC28128-24CO'],,,,HELIOCARE,,,https://inkafarma.pe/producto/fotoprotector-facial-cantabria-heliocare-bronze/074547
Eucerin Baby Baño y Sahmpoo Para Piel Sensible 400ml,S/ 119.90,"['Limpieza para la piel y cabello de bebés', 'No irrita los ojos', 'Protege y no deshidrata la piel', 'NSOC72092-16CO']",,Usar el producto de la siguiente manera:,Almacenar en un lugar fresco.,EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/010767L.jpg,Dale a tu bebé el cuidado que merece con Baño y Shampoo de Eucerin Baby. Una piel delicada y sensible del b ebé merece lo mejor.,https://inkafarma.pe/producto/bano-y-shampoo-eucerin-baby-para-piel-sensible/010767
Sérum Eucerin Hyaluron-Filler + 3x Effect Epigenetic,S/ 224.90,"['Ingrediente patentado Epicelline, que reactiva los genes de juventud de la piel.', 'Con ácido hialurónico y enoloxona.', 'Resultados visibles en 4 semanas de uso.', 'NSOC29883-24CO.']","Antiarrugas, Hyaluron, Epigenetica, Crema, Rellenadora, Ácido Hialurónico, arrugas, crema antiedad, envejecimiento, crema facial, rutina de día, cuidado facial, Eucerin.",Aplicar como primer paso de su rutina de cuidado masajeando suavemente sobre la piel bien limpia. No lo use en el área de los ojos.,"▪ Evite el contacto con los ojos.  ▪ Este producto no está formulado para su uso en niños.▪ Este producto no es un protector solar. ▪ Se recomienda a los usuarios que por primera vez usen el producto, que apliquen el mismo en una área pequeña que no sea el rostro para probar la compatibilidad con la piel, por lo menos un día antes de iniciar su uso.",EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/073090L.jpg,Sérum Eucerin Hyaluron-Filler + 3x Effect Epigenetic. Aumenta la firmeza de la piel mientras reduce las arrugas. Ingrediente patentado Epicelline.,https://inkafarma.pe/producto/serum-eucerin-hyaluron-filler-3x-effect-epigenetic/073090
Protector Solar Facial Eucerin Hydro Fluid,S/ 113.90,"['Protector solar en crema', 'Para adultos', 'Ultra ligero', 'NSOC17861-22CO']","Aqua, Alcohol Denat, C12-15 Alkyl Benzoate, Butyl Methoxydibenzoylmethane, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Ethylhexyl Triazone, Butylene Glycol DicaprylateDicaprate, Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Phenylbenzimidazole Sulfonic Acid, Silica, Tapioca Starch, Polyglyceryl-6 Stearate, Silica Dimethyl Silylate, Glycerin, Glycyrrhiza Inflata Root Extract, Sodium Hyaluronate, Arginine HCL, Sodium PCA, Sodium Lactate, Glycyrrhetinic Acid, Cetearyl Alcohol, Glyceryl Stearate, Copernicia Cerifera Cera, Poly-glyceryl-6 Behenate, Xanthan Gum, Hydroxypropyl Methylcellulose, Sodium Hydroxide, Trisodium EDTA, Hydroxyacetophenone, Phenoxyethanol, Parfum","•  Aplicar generosamente antes de la exposición al sol y reaplicar con frecuencia, especialmente después de nadar, transpirar o secarse con la toalla, para mantener la protección original. •  Utilizar una cantidad suficiente de producto para cubrir rostro, cuello y escote.•  Deje que se absorba completamente","▪ Uso externo, protege contra UVA/UVB.▪ Reducir la cantidad aplicada disminuirá significativamente el nivel de protección. ▪ La sobreexposición al sol es una seria amenaza para la salud. Mantenga a los bebés y niños pequeños fuera de la luz solar directa. ▪ No se exponga demasiado tiempo al sol, incluso cuando use un protector solar. Use ropa protectora y protector solar en áreas no protegidas del sol.▪ Evite el contacto directo con la ropa y superficies hasta que el protector solar se haya absorbido para evitar manchas. ▪ Si observa signos de irritación, sarpullido o alguna reacción desfavorable suspenda su uso, si persiste consulte a su médico. ▪ Evite el contacto con los ojos, puede causar irritación.▪ Ayuda a prevenir las quemaduras solares. ▪ Mantener alejado del alcance de los niños. Este producto no ofrece ninguna protección contra la insolación. ▪ Este producto no está formulado para su uso en niños y no constituye una protección al 100%. ▪ No usar en menores de 6 meses.▪ No permanezca demasiado tiempo al sol, aunque utilice un producto de protección solar.",EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067941L.jpg,"Protector Solar Facial Eucerin Hydro Fluid, protege todo tipo de piel de las quemaduras solares con una protección UV muy alta y acabado no graso.",https://inkafarma.pe/producto/protector-solar-facial-hydro-fluid-eucerin/067941
Crema Reparadora Hidratante Vichy Minéral 89,S/ 112.50,"['Crema hidratante de día y noche.', 'Brinda una hidratación profunda durante 72 horas.', 'Refuerza la barrera de hidratación de la piel con activos que penetran en 3 capas de la epidermis.', 'NSOC20084-23CO']",AQUA / WATER / EAU - GLYCERIN - DICAPRYLYL ETHER - PENTYLENE GLYCOL - POLYGLYCERYL-6 DISTEARATE - NIACINAMIDE - PROPANEDIOL - CETYL ESTERS - JOJOBA ESTERS - CETEARYL ISONONANOATE - SQUALANE - BEHENYL ALCOHOL - ADENOSINE - CAPRYLOYL SALICYLIC ACID - HYDROXYACETOPHENONE - MINERAL SALTS - SODIUM HYALURONATE - TRISODIUM ETHYLENEDIAMINE DISUCCINATE - VITREOSCILLA FERMENT - TOCOPHEROL - ACACIA DECURRENS FLOWER CERA / ACACIA DECURRENS FLOWER WAX - ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE COPOLYMER - CETYL ALCOHOL - HELIANTHUS ANNUUS SEED CERA / SUNFLOWER SEED WAX - HYDROXYPROPYL STARCH PHOSPHATE - ISOHEXADECANE - POLYGLYCERIN-3 - POLYGLYCERYL-3 BEESWAX - POLYSORBATE 80 - SODIUM STEAROYL GLUTAMATE - SORBITAN OLEATE - PARFUM / FRAGRANCE,Aplicar por la mañana y por la noche sobre el rostro limpio y masajear en la piel.,,VICHY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/072928L.jpg,Crema Reparadora Hidratante Vichy Minéral 89. Refuerza la barrera de hidratación de la piel con activos que penetran en 3 capas de la epidermis.,https://inkafarma.pe/producto/crema-reparadora-hidratante-vichy-mineral-89/072928
Protector Anthelios Family Spray La Roche Posay,S/ 162.90,"['Muy alta protección para rostro y cuerpo.', 'Textura no grasa.', 'Muy resistenta al agua, sudor y a la arena.', 'Textura no pegajosa.', 'NSOC52766-22PE']",XL-PROTECT: FILTRO PROTECTOR DE AMPLIO ESPECTRO.Una potente combinación de filtros UV y antioxidantes que va más allá de la protección de amplio espectro contra los rayos UVA y UVB para crear un escudo contra los daños producidos por otros agresores de la piel como los rayos infrarrojos y la contaminación.,"Aplique abundantemente el producto justo antes de exponerse al sol. Distribuir uniformemente en todo el rostro, cuello y escote. Aplicar 30 minutos antes de la exposición solar y re aplicar cada dos horas para mantener la alta protección. Renueve frecuente y generosamente la aplicación para mantener la protección, sobre todo después de nadar, sudar o secarse con una toalla.","Advertencias y Precauciones: La sobreexposición al sol es un peligro para la salud. No permanezca demasiado tiempo al sol, incluso si usted utiliza un producto de protección solar, ya que no lo protege al 100% ni contra la insolación. Niños y bebés: no se recomienda la exposición directamente al sol. Para menores de 6 meses, consultar al médico.",LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067129L.jpg,Protector Solar Anthelios Family Spray La Roche Posay SPF50+ ideal para cuidar la piel del sol de toda la familia. Con textura en spray.,https://inkafarma.pe/producto/anthelios-family-spray-la-roche-posay-spf50/067129
Pack Eucerin Anti-edad - Inkafarma,S/ 224.90,"['Ingrediente patentado Epicelline®, que reactiva los genes de juventud de la piel.', 'Con ácido hialurónico y enoloxona', 'Resultados visibles en 4 semanas de uso', 'NSOC42349-11C0']",,,,EUCERIN,,,https://inkafarma.pe/producto/pack-eucerin-anti-edad/074644
Fotoprotector Isdin FotoUltra Fusion Fluid Con Color,S/ 129.90,"['Fotoprotector solar.', 'NSOC64229-15CO']",,,Evitar el contacto directo con los ojos.,ISDIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/012237L.jpg,Fotoprotector Isdin FotoUltra Fusion Fluid SPF 100 Con Color ofrece una protección 3 veces superior al mínimo requerido en un protector solar.,https://inkafarma.pe/producto/fotoultra-100-isdin-active-unify-fusion-fluid-colo/012237
"Serum Vitamina C Fisserum Complejo B, E y Ferulic",S/ 185.00,"['Anti-edad prematura.', 'Foto envejecimiento.', 'Unificar el tono de piel.', 'Deshidratación de la piel.', 'NSOC48704-21PE']","Aqua (Water),
Ethoxydiglycol, Ascorbic Acid,
Propylene Glycol, Glycerin,
Laureth-23, Triethanolamine,
Tocopherol, Ferulic Acid,
Panthenol, Sodium Hyaluronate,
Sodium PCA, Niacinamide,
Phenoxyethanol,
Ethylhexylglycerin, Citric Acid.",,"Uso externo. Descontinuar su uso si se presentan rojeces o
irritaciones. No ingerir.",FISSIONLAB,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037703L.jpg,"Serum Vitamina C Fisserum Complejo B, E y Ferulic es un antioxidante que hidrata y humecta la piel dándole luminosidad y elasticidad.",https://inkafarma.pe/producto/vitamina-c-15-fisserum-complejo-ferulic-20-frasco/037703
Sesderma AZELAC RU Liposomal Serum 30ml,S/ 209.00,"['Aclara y reduce las manchas en la piel', 'Recomendado en todo tipo de hiperpigmentación', 'Frasco de 30 ml', 'NSOC49635-12CO']",,Usar el producto de la siguiente manera:,Almacenar en un lugar fresco.,SESDERMA,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/010526L.jpg,"Ofrecele a tu rostro un cuidado especial con Sesderma Suero Liposomal Despigmentante Azelac Ru, que aclara y reduce las manchas de la piel. Indicado para todo tipo de piel.",https://inkafarma.pe/producto/serum-azelac-ru-despigmenting-30ml/010526
Sérum Retinol Cerave Anti-marcas,S/ 89.90,"['Serum anti-marcas', 'Retiene la humedad', 'Hidratación por 24 horas', 'NSOC62335-23PE']","Tecnología MVECeramidasÁcido HialurónicoNiacinamida, PantenolNo comedogénico, sin aceite y Sin perfume","Desbloquee el dispensador para su primer uso girándolo hacia la izquierda y presionando hacia abajo varias veces hasta que salga el producto. Es posible que tenga que presionar el bombeador hasta 10-20 veces para que. Aplicar generosamente tantas veces como sea necesario, o según las indicaciones del médico",Mantener fuera del alcance de los niños.,CERAVE,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/072918L.jpg,"Sérum Retinol Cerave Anti-marcas. Desvanece marcas post-acné, hidrata por 24 horas, y restaura la barrera de la piel con retinol encapsulado y ceramidas.",https://inkafarma.pe/producto/serum-retinol-cerave-anti-marcas/072918
Eucerin Dermopure Gel Limpiador Facial Piel Grasa 400ml,S/ 126.90,"['Limpieza y cuidado de la piel', 'Ideal para piel grasa', 'Remueve suciedad, maquilaje y exceso de grasa', 'NSOC36938-08BOE']",,Usar el producto de la siguiente manera:,Almacenar en un lugar fresco.,EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/016887L.jpg,"Limpieza y cuidado para pieles grasas con Eucerin DermoPure gel limpiador, con fórmula no comedogénica que ayuda a controlar la grasitud del rostro.",https://inkafarma.pe/producto/eucerin-dermopure-gel-limpiador/016887
Polvo Compacto Avène con Fotoprotector Arena SPF 50,S/ 179.30,[],,"Aplicar uniformemente con ayuda de la esponja sobre la piel seca, media hora antes de la exposición solar. Aplicar a toquecitos y difuminar en cara, cuello y escote. Reaplicar cada 2 horas y tras transpirar, nadar o secarse con toalla.",Producto para uso externo. Mantener fuera del alcance de los niños.,AVÈNE,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/422434L.jpg,Polvo Compacto Avène con Fotoprotector Arena SPF 50 ofrece un complejo de pantallas minerales que brindan una protección frente a los rayos UVB & UVA.,https://inkafarma.pe/producto/polvo-compacto-avene-fotoprotector-arena-spf50-1un/422434
Neotetrin 0.05% Crema,S/ 37.60,"['Tratamiento tópico del acné vulgaris, especialmente en el que predominan los comedones, pústulas y pápulas.', 'R.S: EN-04175']","Cada 100 g de crema contiene:Tretinoína:.......................................................0,05 g",,Evitar contacto con los ojos. Puede causar reacciones alérgicas (Posiblemente retrasadas),AC FARMA,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/071976L.jpg,"Neotetrin 0.05% Crema tópica con acción antiinflamatoria y antibacteriana, utilizada para tratar diversas afecciones de la piel como el acné.",https://inkafarma.pe/producto/neotetrin-005-crema/071976
Barra Effaclar Higiene Facial La Roche Posay 70g,S/ 47.90,"['Microexfoliante.', 'Limpieza profunda de la piel grasa.', 'Corrige el exceso de sebo y purifica la piel.', 'NSOC27806-16PE']",LHA: Micro-exfoliación suave y precisa. Pidolato de Zinc: Controla el exceso de sebo. Ácido salicílico 2%:Queratolítico.,Aplicar con las manos sobre la piel húmeda y enjuagar.,Mantener fuera del alcance de los niños.,LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/019243L.jpg,Barra Effaclar Higiene Facial La Roche Posay brinda una limpieza profunda de la piel grasa con tendencia acnéica. Fórmula con LHA.,https://inkafarma.pe/producto/effaclar-barra-de-higiene-facial-70gr-la-roche-pos/019243
10 Ampollas Formula N10 Martiderm Color,S/ 164.60,"['Hidratante.', 'Antioxidante.', 'Reafirmante.', 'Proporciona luminosidad.', 'Unifica el tono de piel.', 'NSOC54510-22PE']","3% Proteoglicanos, 5% Vitamina C-Tech, BioShield, Spectrum Complex, Pigmentos","Agitar antes de usar para que los pigmentos se dispersen uniformemente y obtener un aspecto homogéneo. Limpiar la piel y aplicar media ampolla por la mañana sobre cara, cuello y escote, con un suave masaje hasta su completa absorción.",Uso tópico. No inyectable. No ingerible. Mantener fuera del alcance de los niños. Evitar contacto con ojos y mucosas,MARTIDERM,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/072129L.jpg,"10 Ampollas con color Formula N10 Martiderm Color Touch SPF30. Unifican el tono de la piel y la protegen de los daños solares, mejorando su aspecto.",https://inkafarma.pe/producto/10-ampolla-formula-n10-martiderm-color-touch-spf30/072129
Fotoprotector Photoderm Bioderma Spray,S/ 199.90,"['Todo tipo de piel.', 'Para toda la familia (niños mayores de 12 meses)', 'Ofrece una protección muy alta frente a los UVA/UVB.', 'NSOC43806-20PE']","PATENTE SUN ACTIVE DEFENSE: protección solar de alta tecnología, reforzada contra los rayos UVA. Una asociación de filtros UV y una protección biológica que mejora la capacidad de autodefensa de la piel para ayudar a mantener un cuidado duradero de su salud frente al sol.","PASO 1: Aplicar 20 minutos antes de la exposición de forma uniforme y generosa.PASO 2: Reaplicar la crema solar cada 2 horas o antes y después de cada baño, secado o actividad deportiva.","Uso para toda la familia, incluso niños y bebés a partir de 12 meses, y para personas con tratamientos fotosensibilizantes. En caso de alguna reacción alergica. Consulte con su médico. Evitar el contacto con los ojos.",BIODERMA,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068453L.jpg,"Fotoprotector Photoderm Bioderma Family Spray SPF50, brinda una protección solar de alta tecnología, reforzada contra los rayos UVA y UVB.",https://inkafarma.pe/producto/fotoprotector-photoderm-bioderma-family-spray/068453
Protector Solar Eucerin Pigment Control Tono Claro,S/ 145.90,"['Protector solar facial anti-manchas', 'Con Thiamidol', 'Cobertura de color tono claro', 'Alta protección UVA/UVB', 'NS 0009610-21C0']",,,,EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/073089L.jpg,Protector Solar Eucerin Pigment Control Tono Claro. Protege tu piel del sol mientras reduces manchas. Deja un acabado natural y textura ligera.,https://inkafarma.pe/producto/protector-solar-eucerin-pigment-control-tono-claro/073089
Agua Termal Calmante Suavizante La Roche Posay 300ml,S/ 109.90,"['Calma y protege la piel.', 'Con propieddes antioxidantes.', 'Rica en sales minerales y oligoelementos.', 'NSOC44036-11CO']","Combinación única de minerales y oligoelementos, como el Selenio, hacen que el Agua Termal de La Roche Posay sea reconocida por sus propiedades calmantes y suavizantes, cientificamente comprobadas.",Usar después del paso de limpieza sobre la piel limpia o después durante el día. Puede rociarse sobre maquillaje.,"Recipiente bajo presión de nitrógeno, gas inerte ecológico: puede reventar si se calienta. Mantener alejado de fuentes de calor, chispas, llama abierta o superficies calientes. No fumar. No pulverizar sobre una llama u otra fuente de ignición ni cerca de los ojos. No perforar ni quemar, incluso después de usado. Proteger de la luz del sol. No exponer a temperaturas superiores a 50°C/122°F. Mantener fuera del alcance de los niños No utilizar para un uso distinto para el cual el producto está destinado.",LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/009476L.jpg,Agua Termal Calmante y Suavizante La Roche Posay. Calma la piel sensible e irritada por factores externos y ayuda a prevenir el envejecimiento cutáneo.,https://inkafarma.pe/producto/agua-termal-calmante-y-suavizante-300ml-la-roche-p/009476
